Medicine,Medicine_Encoded,Year,Month,Weekday_Encoded,Demand
M01AE,1,2018,10,1,0
N02BA,2,2018,10,1,1
N02BE,3,2018,10,1,2
N05B,4,2018,10,1,1
N05C,5,2018,10,1,0
R03,6,2018,10,1,1
R06,7,2018,10,1,2
M01AB,0,2018,10,2,1
M01AE,1,2018,10,2,2
N02BA,2,2018,10,2,0
N02BE,3,2018,10,2,1
N05B,4,2018,10,2,0
N05C,5,2018,10,2,2
R03,6,2018,10,2,1
R06,7,2018,10,2,0
M01AB,0,2018,10,3,0
M01AE,1,2018,10,3,2
N02BA,2,2018,10,3,1
N02BE,3,2018,10,3,2
N05B,4,2018,10,3,0
N05C,5,2018,10,3,0
R03,6,2018,10,3,0
R06,7,2018,10,3,1
M01AB,0,2018,10,4,1
M01AE,1,2018,10,4,1
N02BA,2,2018,10,4,0
N02BE,3,2018,10,4,0
N05B,4,2018,10,4,1
N05C,5,2018,10,4,1
R03,6,2018,10,4,2
R06,7,2018,10,4,2
M01AB,0,2018,10,5,1
M01AE,1,2018,10,5,0
N02BA,2,2018,10,5,0
N02BE,3,2018,10,5,0
N05B,4,2018,10,5,0
N05C,5,2018,10,5,2
R03,6,2018,10,5,1
R06,7,2018,10,5,1
M01AB,0,2018,10,6,0
M01AE,1,2018,10,6,0
N02BA,2,2018,10,6,0
N02BE,3,2018,10,6,1
N05B,4,2018,10,6,1
N05C,5,2018,10,6,0
R03,6,2018,10,6,2
R06,7,2018,10,6,2
M01AB,0,2018,10,0,1
M01AE,1,2018,10,0,2
N02BA,2,2018,10,0,0
N02BE,3,2018,10,0,2
N05B,4,2018,10,0,0
N05C,5,2018,10,0,2
R03,6,2018,10,0,1
R06,7,2018,10,0,0
M01AB,0,2018,10,1,0
M01AE,1,2018,10,1,2
N02BA,2,2018,10,1,1
N02BE,3,2018,10,1,0
N05B,4,2018,10,1,1
N05C,5,2018,10,1,0
R03,6,2018,10,1,2
R06,7,2018,10,1,1
M01AB,0,2018,10,2,0
M01AE,1,2018,10,2,0
N02BA,2,2018,10,2,0
N02BE,3,2018,10,2,2
N05B,4,2018,10,2,1
N05C,5,2018,10,2,1
R03,6,2018,10,2,2
R06,7,2018,10,2,1
M01AB,0,2018,10,3,1
M01AE,1,2018,10,3,0
N02BA,2,2018,10,3,1
N02BE,3,2018,10,3,1
N05B,4,2018,10,3,1
N05C,5,2018,10,3,0
R03,6,2018,10,3,2
R06,7,2018,10,3,1
M01AB,0,2018,10,4,1
M01AE,1,2018,10,4,2
N02BA,2,2018,10,4,1
N02BE,3,2018,10,4,2
N05B,4,2018,10,4,1
N05C,5,2018,10,4,0
R03,6,2018,10,4,2
R06,7,2018,10,4,1
M01AB,0,2018,10,5,1
M01AE,1,2018,10,5,2
N02BA,2,2018,10,5,1
N02BE,3,2018,10,5,2
N05B,4,2018,10,5,2
N05C,5,2018,10,5,1
R03,6,2018,10,5,2
R06,7,2018,10,5,0
M01AB,0,2018,10,6,2
M01AE,1,2018,10,6,1
N02BA,2,2018,10,6,1
N02BE,3,2018,10,6,2
N05B,4,2018,10,6,1
N05C,5,2018,10,6,1
R03,6,2018,10,6,1
R06,7,2018,10,6,1
M01AB,0,2018,10,0,1
M01AE,1,2018,10,0,2
N02BA,2,2018,10,0,0
N02BE,3,2018,10,0,2
N05B,4,2018,10,0,1
N05C,5,2018,10,0,2
R03,6,2018,10,0,2
R06,7,2018,10,0,1
M01AB,0,2018,10,1,1
M01AE,1,2018,10,1,1
N02BA,2,2018,10,1,1
N02BE,3,2018,10,1,1
N05B,4,2018,10,1,0
N05C,5,2018,10,1,0
R03,6,2018,10,1,2
R06,7,2018,10,1,1
M01AB,0,2018,10,2,2
M01AE,1,2018,10,2,1
N02BA,2,2018,10,2,0
N02BE,3,2018,10,2,0
N05B,4,2018,10,2,1
N05C,5,2018,10,2,0
R03,6,2018,10,2,2
R06,7,2018,10,2,0
M01AB,0,2018,10,3,0
M01AE,1,2018,10,3,1
N02BA,2,2018,10,3,1
N02BE,3,2018,10,3,1
N05B,4,2018,10,3,1
N05C,5,2018,10,3,0
R03,6,2018,10,3,1
R06,7,2018,10,3,1
M01AB,0,2018,11,4,2
M01AE,1,2018,11,4,0
N02BA,2,2018,11,4,1
N02BE,3,2018,11,4,1
N05B,4,2018,11,4,1
N05C,5,2018,11,4,2
R03,6,2018,11,4,1
R06,7,2018,11,4,0
M01AB,0,2018,11,5,1
M01AE,1,2018,11,5,0
N02BA,2,2018,11,5,0
N02BE,3,2018,11,5,1
N05B,4,2018,11,5,1
N05C,5,2018,11,5,0
R03,6,2018,11,5,0
R06,7,2018,11,5,1
M01AB,0,2018,11,6,0
M01AE,1,2018,11,6,1
N02BA,2,2018,11,6,2
N02BE,3,2018,11,6,2
N05B,4,2018,11,6,0
N05C,5,2018,11,6,0
R03,6,2018,11,6,0
R06,7,2018,11,6,1
M01AB,0,2018,11,0,2
M01AE,1,2018,11,0,1
N02BA,2,2018,11,0,0
N02BE,3,2018,11,0,2
N05B,4,2018,11,0,1
N05C,5,2018,11,0,0
R03,6,2018,11,0,2
R06,7,2018,11,0,0
M01AB,0,2018,11,1,1
M01AE,1,2018,11,1,0
N02BA,2,2018,11,1,2
N02BE,3,2018,11,1,1
N05B,4,2018,11,1,2
N05C,5,2018,11,1,0
R03,6,2018,11,1,2
R06,7,2018,11,1,1
M01AB,0,2018,11,2,1
M01AE,1,2018,11,2,2
N02BA,2,2018,11,2,2
N02BE,3,2018,11,2,1
N05B,4,2018,11,2,1
N05C,5,2018,11,2,0
R03,6,2018,11,2,2
R06,7,2018,11,2,1
M01AB,0,2018,11,3,2
M01AE,1,2018,11,3,0
N02BA,2,2018,11,3,1
N02BE,3,2018,11,3,2
N05B,4,2018,11,3,2
N05C,5,2018,11,3,2
R03,6,2018,11,3,1
R06,7,2018,11,3,0
M01AB,0,2018,11,4,0
M01AE,1,2018,11,4,0
N02BA,2,2018,11,4,2
N02BE,3,2018,11,4,1
N05B,4,2018,11,4,0
N05C,5,2018,11,4,0
R03,6,2018,11,4,2
R06,7,2018,11,4,1
M01AB,0,2018,11,5,1
M01AE,1,2018,11,5,0
N02BA,2,2018,11,5,1
N02BE,3,2018,11,5,2
N05B,4,2018,11,5,1
N05C,5,2018,11,5,1
R03,6,2018,11,5,2
R06,7,2018,11,5,0
M01AB,0,2018,11,6,1
M01AE,1,2018,11,6,1
N02BA,2,2018,11,6,0
N02BE,3,2018,11,6,1
N05B,4,2018,11,6,1
N05C,5,2018,11,6,1
R03,6,2018,11,6,2
R06,7,2018,11,6,1
M01AB,0,2018,11,0,2
M01AE,1,2018,11,0,1
N02BA,2,2018,11,0,0
N02BE,3,2018,11,0,1
N05B,4,2018,11,0,2
N05C,5,2018,11,0,0
R03,6,2018,11,0,2
R06,7,2018,11,0,0
M01AB,0,2018,11,1,0
M01AE,1,2018,11,1,0
N02BA,2,2018,11,1,2
N02BE,3,2018,11,1,1
N05B,4,2018,11,1,2
N05C,5,2018,11,1,2
R03,6,2018,11,1,2
R06,7,2018,11,1,0
M01AB,0,2018,11,2,1
M01AE,1,2018,11,2,2
N02BA,2,2018,11,2,2
N02BE,3,2018,11,2,1
N05B,4,2018,11,2,2
N05C,5,2018,11,2,0
R03,6,2018,11,2,2
R06,7,2018,11,2,1
M01AB,0,2018,11,3,1
M01AE,1,2018,11,3,1
N02BA,2,2018,11,3,1
N02BE,3,2018,11,3,1
N05B,4,2018,11,3,1
N05C,5,2018,11,3,0
R03,6,2018,11,3,0
R06,7,2018,11,3,0
M01AB,0,2018,11,4,0
M01AE,1,2018,11,4,1
N02BA,2,2018,11,4,0
N02BE,3,2018,11,4,2
N05B,4,2018,11,4,0
N05C,5,2018,11,4,2
R03,6,2018,11,4,2
R06,7,2018,11,4,0
M01AB,0,2018,11,5,2
M01AE,1,2018,11,5,1
N02BA,2,2018,11,5,1
N02BE,3,2018,11,5,1
N05B,4,2018,11,5,1
N05C,5,2018,11,5,0
R03,6,2018,11,5,1
R06,7,2018,11,5,0
M01AB,0,2018,11,6,2
M01AE,1,2018,11,6,0
N02BA,2,2018,11,6,0
N02BE,3,2018,11,6,2
N05B,4,2018,11,6,0
N05C,5,2018,11,6,0
R03,6,2018,11,6,2
R06,7,2018,11,6,1
M01AB,0,2018,11,0,1
M01AE,1,2018,11,0,1
N02BA,2,2018,11,0,1
N02BE,3,2018,11,0,1
N05B,4,2018,11,0,1
N05C,5,2018,11,0,1
R03,6,2018,11,0,2
R06,7,2018,11,0,0
M01AB,0,2018,11,1,1
M01AE,1,2018,11,1,1
N02BA,2,2018,11,1,0
N02BE,3,2018,11,1,2
N05B,4,2018,11,1,1
N05C,5,2018,11,1,2
R03,6,2018,11,1,1
R06,7,2018,11,1,0
M01AB,0,2018,11,2,1
M01AE,1,2018,11,2,1
N02BA,2,2018,11,2,1
N02BE,3,2018,11,2,1
N05B,4,2018,11,2,0
N05C,5,2018,11,2,1
R03,6,2018,11,2,2
R06,7,2018,11,2,1
M01AB,0,2018,11,3,2
M01AE,1,2018,11,3,0
N02BA,2,2018,11,3,1
N02BE,3,2018,11,3,1
N05B,4,2018,11,3,0
N05C,5,2018,11,3,0
R03,6,2018,11,3,1
R06,7,2018,11,3,0
M01AB,0,2018,11,4,2
M01AE,1,2018,11,4,2
N02BA,2,2018,11,4,1
N02BE,3,2018,11,4,1
N05B,4,2018,11,4,1
N05C,5,2018,11,4,0
R03,6,2018,11,4,2
R06,7,2018,11,4,1
M01AB,0,2018,11,5,1
M01AE,1,2018,11,5,1
N02BA,2,2018,11,5,1
N02BE,3,2018,11,5,1
N05B,4,2018,11,5,2
N05C,5,2018,11,5,1
R03,6,2018,11,5,2
R06,7,2018,11,5,1
M01AB,0,2018,11,6,1
M01AE,1,2018,11,6,2
N02BA,2,2018,11,6,1
N02BE,3,2018,11,6,1
N05B,4,2018,11,6,1
N05C,5,2018,11,6,0
R03,6,2018,11,6,1
R06,7,2018,11,6,0
M01AB,0,2018,11,0,1
M01AE,1,2018,11,0,1
N02BA,2,2018,11,0,1
N02BE,3,2018,11,0,1
N05B,4,2018,11,0,1
N05C,5,2018,11,0,1
R03,6,2018,11,0,1
R06,7,2018,11,0,1
M01AB,0,2018,11,1,1
M01AE,1,2018,11,1,0
N02BA,2,2018,11,1,0
N02BE,3,2018,11,1,1
N05B,4,2018,11,1,2
N05C,5,2018,11,1,1
R03,6,2018,11,1,2
R06,7,2018,11,1,1
M01AB,0,2018,11,2,2
M01AE,1,2018,11,2,1
N02BA,2,2018,11,2,0
N02BE,3,2018,11,2,2
N05B,4,2018,11,2,0
N05C,5,2018,11,2,0
R03,6,2018,11,2,1
R06,7,2018,11,2,1
M01AB,0,2018,11,3,0
M01AE,1,2018,11,3,2
N02BA,2,2018,11,3,0
N02BE,3,2018,11,3,1
N05B,4,2018,11,3,2
N05C,5,2018,11,3,2
R03,6,2018,11,3,1
R06,7,2018,11,3,1
M01AB,0,2018,11,4,1
M01AE,1,2018,11,4,1
N02BA,2,2018,11,4,0
N02BE,3,2018,11,4,1
N05B,4,2018,11,4,1
N05C,5,2018,11,4,0
R03,6,2018,11,4,0
R06,7,2018,11,4,1
M01AB,0,2018,11,5,0
M01AE,1,2018,11,5,1
N02BA,2,2018,11,5,0
N02BE,3,2018,11,5,1
N05B,4,2018,11,5,0
N05C,5,2018,11,5,0
R03,6,2018,11,5,0
R06,7,2018,11,5,1
M01AB,0,2018,12,6,2
M01AE,1,2018,12,6,2
N02BA,2,2018,12,6,1
N02BE,3,2018,12,6,2
N05B,4,2018,12,6,1
N05C,5,2018,12,6,2
R03,6,2018,12,6,2
R06,7,2018,12,6,1
M01AB,0,2018,12,0,1
M01AE,1,2018,12,0,2
N02BA,2,2018,12,0,2
N02BE,3,2018,12,0,2
N05B,4,2018,12,0,1
N05C,5,2018,12,0,0
R03,6,2018,12,0,2
R06,7,2018,12,0,2
M01AB,0,2018,12,1,1
M01AE,1,2018,12,1,1
N02BA,2,2018,12,1,1
N02BE,3,2018,12,1,2
N05B,4,2018,12,1,2
N05C,5,2018,12,1,0
R03,6,2018,12,1,2
R06,7,2018,12,1,0
M01AB,0,2018,12,2,0
M01AE,1,2018,12,2,1
N02BA,2,2018,12,2,1
N02BE,3,2018,12,2,1
N05B,4,2018,12,2,1
N05C,5,2018,12,2,0
R03,6,2018,12,2,1
R06,7,2018,12,2,1
M01AB,0,2018,12,3,1
M01AE,1,2018,12,3,1
N02BA,2,2018,12,3,1
N02BE,3,2018,12,3,2
N05B,4,2018,12,3,2
N05C,5,2018,12,3,0
R03,6,2018,12,3,2
R06,7,2018,12,3,1
M01AB,0,2018,12,4,0
M01AE,1,2018,12,4,0
N02BA,2,2018,12,4,0
N02BE,3,2018,12,4,0
N05B,4,2018,12,4,0
N05C,5,2018,12,4,0
R03,6,2018,12,4,0
R06,7,2018,12,4,0
M01AB,0,2018,12,5,1
M01AE,1,2018,12,5,1
N02BA,2,2018,12,5,1
N02BE,3,2018,12,5,2
N05B,4,2018,12,5,2
N05C,5,2018,12,5,0
R03,6,2018,12,5,2
R06,7,2018,12,5,1
M01AB,0,2018,12,6,0
M01AE,1,2018,12,6,0
N02BA,2,2018,12,6,0
N02BE,3,2018,12,6,0
N05B,4,2018,12,6,0
N05C,5,2018,12,6,0
R03,6,2018,12,6,0
R06,7,2018,12,6,0
M01AB,0,2018,12,0,1
M01AE,1,2018,12,0,2
N02BA,2,2018,12,0,1
N02BE,3,2018,12,0,2
N05B,4,2018,12,0,1
N05C,5,2018,12,0,0
R03,6,2018,12,0,2
R06,7,2018,12,0,0
M01AB,0,2018,12,1,1
M01AE,1,2018,12,1,1
N02BA,2,2018,12,1,0
N02BE,3,2018,12,1,1
N05B,4,2018,12,1,1
N05C,5,2018,12,1,1
R03,6,2018,12,1,1
R06,7,2018,12,1,0
M01AB,0,2018,12,2,1
M01AE,1,2018,12,2,1
N02BA,2,2018,12,2,2
N02BE,3,2018,12,2,1
N05B,4,2018,12,2,1
N05C,5,2018,12,2,2
R03,6,2018,12,2,1
R06,7,2018,12,2,2
M01AB,0,2018,12,3,1
M01AE,1,2018,12,3,0
N02BA,2,2018,12,3,1
N02BE,3,2018,12,3,1
N05B,4,2018,12,3,1
N05C,5,2018,12,3,0
R03,6,2018,12,3,2
R06,7,2018,12,3,0
M01AB,0,2018,12,4,1
M01AE,1,2018,12,4,0
N02BA,2,2018,12,4,1
N02BE,3,2018,12,4,2
N05B,4,2018,12,4,1
N05C,5,2018,12,4,0
R03,6,2018,12,4,1
R06,7,2018,12,4,0
M01AB,0,2018,12,5,0
M01AE,1,2018,12,5,0
N02BA,2,2018,12,5,0
N02BE,3,2018,12,5,1
N05B,4,2018,12,5,0
N05C,5,2018,12,5,1
R03,6,2018,12,5,2
R06,7,2018,12,5,0
M01AB,0,2018,12,6,1
M01AE,1,2018,12,6,0
N02BA,2,2018,12,6,1
N02BE,3,2018,12,6,2
N05B,4,2018,12,6,0
N05C,5,2018,12,6,0
R03,6,2018,12,6,2
R06,7,2018,12,6,1
M01AB,0,2018,12,0,0
M01AE,1,2018,12,0,1
N02BA,2,2018,12,0,0
N02BE,3,2018,12,0,1
N05B,4,2018,12,0,0
N05C,5,2018,12,0,0
R03,6,2018,12,0,1
R06,7,2018,12,0,0
M01AB,0,2018,12,1,1
M01AE,1,2018,12,1,0
N02BA,2,2018,12,1,1
N02BE,3,2018,12,1,2
N05B,4,2018,12,1,1
N05C,5,2018,12,1,1
R03,6,2018,12,1,2
R06,7,2018,12,1,1
M01AB,0,2018,12,2,0
M01AE,1,2018,12,2,1
N02BA,2,2018,12,2,0
N02BE,3,2018,12,2,1
N05B,4,2018,12,2,1
N05C,5,2018,12,2,2
R03,6,2018,12,2,2
R06,7,2018,12,2,1
M01AB,0,2018,12,3,0
M01AE,1,2018,12,3,0
N02BA,2,2018,12,3,0
N02BE,3,2018,12,3,0
N05B,4,2018,12,3,0
N05C,5,2018,12,3,0
R03,6,2018,12,3,0
R06,7,2018,12,3,0
M01AB,0,2018,12,4,2
M01AE,1,2018,12,4,0
N02BA,2,2018,12,4,0
N02BE,3,2018,12,4,1
N05B,4,2018,12,4,1
N05C,5,2018,12,4,2
R03,6,2018,12,4,0
R06,7,2018,12,4,0
M01AB,0,2018,12,5,0
M01AE,1,2018,12,5,0
N02BA,2,2018,12,5,0
N02BE,3,2018,12,5,1
N05B,4,2018,12,5,1
N05C,5,2018,12,5,1
R03,6,2018,12,5,2
R06,7,2018,12,5,0
M01AB,0,2018,12,6,2
M01AE,1,2018,12,6,1
N02BA,2,2018,12,6,1
N02BE,3,2018,12,6,2
N05B,4,2018,12,6,0
N05C,5,2018,12,6,1
R03,6,2018,12,6,0
R06,7,2018,12,6,0
M01AB,0,2018,12,0,2
M01AE,1,2018,12,0,2
N02BA,2,2018,12,0,1
N02BE,3,2018,12,0,2
N05B,4,2018,12,0,1
N05C,5,2018,12,0,0
R03,6,2018,12,0,2
R06,7,2018,12,0,1
M01AB,0,2018,12,1,2
M01AE,1,2018,12,1,1
N02BA,2,2018,12,1,0
N02BE,3,2018,12,1,1
N05B,4,2018,12,1,2
N05C,5,2018,12,1,0
R03,6,2018,12,1,1
R06,7,2018,12,1,0
M01AB,0,2018,12,2,2
M01AE,1,2018,12,2,2
N02BA,2,2018,12,2,1
N02BE,3,2018,12,2,2
N05B,4,2018,12,2,1
N05C,5,2018,12,2,2
R03,6,2018,12,2,2
R06,7,2018,12,2,1
M01AB,0,2018,12,3,0
M01AE,1,2018,12,3,0
N02BA,2,2018,12,3,1
N02BE,3,2018,12,3,2
N05B,4,2018,12,3,1
N05C,5,2018,12,3,1
R03,6,2018,12,3,2
R06,7,2018,12,3,1
M01AB,0,2018,12,4,1
M01AE,1,2018,12,4,1
N02BA,2,2018,12,4,1
N02BE,3,2018,12,4,2
N05B,4,2018,12,4,1
N05C,5,2018,12,4,0
R03,6,2018,12,4,1
R06,7,2018,12,4,0
M01AB,0,2018,12,5,2
M01AE,1,2018,12,5,2
N02BA,2,2018,12,5,0
N02BE,3,2018,12,5,2
N05B,4,2018,12,5,1
N05C,5,2018,12,5,2
R03,6,2018,12,5,2
R06,7,2018,12,5,0
M01AB,0,2018,12,6,2
M01AE,1,2018,12,6,2
N02BA,2,2018,12,6,0
N02BE,3,2018,12,6,2
N05B,4,2018,12,6,0
N05C,5,2018,12,6,0
R03,6,2018,12,6,1
R06,7,2018,12,6,1
M01AB,0,2018,12,0,1
M01AE,1,2018,12,0,2
N02BA,2,2018,12,0,1
N02BE,3,2018,12,0,2
N05B,4,2018,12,0,1
N05C,5,2018,12,0,0
R03,6,2018,12,0,2
R06,7,2018,12,0,1
M01AB,0,2018,12,1,2
M01AE,1,2018,12,1,1
N02BA,2,2018,12,1,1
N02BE,3,2018,12,1,2
N05B,4,2018,12,1,1
N05C,5,2018,12,1,0
R03,6,2018,12,1,1
R06,7,2018,12,1,1
M01AB,0,2019,1,2,0
M01AE,1,2019,1,2,0
N02BA,2,2019,1,2,0
N02BE,3,2019,1,2,0
N05B,4,2019,1,2,0
N05C,5,2019,1,2,0
R03,6,2019,1,2,0
R06,7,2019,1,2,0
M01AB,0,2019,1,3,1
M01AE,1,2019,1,3,1
N02BA,2,2019,1,3,1
N02BE,3,2019,1,3,1
N05B,4,2019,1,3,0
N05C,5,2019,1,3,0
R03,6,2019,1,3,2
R06,7,2019,1,3,1
M01AB,0,2019,1,4,1
M01AE,1,2019,1,4,1
N02BA,2,2019,1,4,2
N02BE,3,2019,1,4,2
N05B,4,2019,1,4,1
N05C,5,2019,1,4,0
R03,6,2019,1,4,2
R06,7,2019,1,4,0
M01AB,0,2019,1,5,2
M01AE,1,2019,1,5,1
N02BA,2,2019,1,5,1
N02BE,3,2019,1,5,2
N05B,4,2019,1,5,1
N05C,5,2019,1,5,0
R03,6,2019,1,5,0
R06,7,2019,1,5,0
M01AB,0,2019,1,6,2
M01AE,1,2019,1,6,1
N02BA,2,2019,1,6,1
N02BE,3,2019,1,6,2
N05B,4,2019,1,6,1
N05C,5,2019,1,6,0
R03,6,2019,1,6,2
R06,7,2019,1,6,0
M01AB,0,2019,1,0,2
M01AE,1,2019,1,0,2
N02BA,2,2019,1,0,1
N02BE,3,2019,1,0,2
N05B,4,2019,1,0,1
N05C,5,2019,1,0,2
R03,6,2019,1,0,0
R06,7,2019,1,0,1
M01AB,0,2019,1,1,0
M01AE,1,2019,1,1,0
N02BA,2,2019,1,1,0
N02BE,3,2019,1,1,0
N05B,4,2019,1,1,0
N05C,5,2019,1,1,0
R03,6,2019,1,1,0
R06,7,2019,1,1,0
M01AB,0,2019,1,2,1
M01AE,1,2019,1,2,1
N02BA,2,2019,1,2,0
N02BE,3,2019,1,2,2
N05B,4,2019,1,2,1
N05C,5,2019,1,2,0
R03,6,2019,1,2,2
R06,7,2019,1,2,1
M01AB,0,2019,1,3,0
M01AE,1,2019,1,3,0
N02BA,2,2019,1,3,0
N02BE,3,2019,1,3,2
N05B,4,2019,1,3,2
N05C,5,2019,1,3,2
R03,6,2019,1,3,2
R06,7,2019,1,3,0
M01AB,0,2019,1,4,2
M01AE,1,2019,1,4,1
N02BA,2,2019,1,4,2
N02BE,3,2019,1,4,2
N05B,4,2019,1,4,1
N05C,5,2019,1,4,2
R03,6,2019,1,4,2
R06,7,2019,1,4,0
M01AB,0,2019,1,5,1
M01AE,1,2019,1,5,2
N02BA,2,2019,1,5,1
N02BE,3,2019,1,5,2
N05B,4,2019,1,5,1
N05C,5,2019,1,5,0
R03,6,2019,1,5,1
R06,7,2019,1,5,0
M01AB,0,2019,1,6,1
M01AE,1,2019,1,6,2
N02BA,2,2019,1,6,1
N02BE,3,2019,1,6,2
N05B,4,2019,1,6,2
N05C,5,2019,1,6,0
R03,6,2019,1,6,2
R06,7,2019,1,6,0
M01AB,0,2019,1,0,2
M01AE,1,2019,1,0,2
N02BA,2,2019,1,0,1
N02BE,3,2019,1,0,2
N05B,4,2019,1,0,0
N05C,5,2019,1,0,1
R03,6,2019,1,0,0
R06,7,2019,1,0,1
M01AB,0,2019,1,1,2
M01AE,1,2019,1,1,2
N02BA,2,2019,1,1,1
N02BE,3,2019,1,1,2
N05B,4,2019,1,1,1
N05C,5,2019,1,1,0
R03,6,2019,1,1,2
R06,7,2019,1,1,0
M01AB,0,2019,1,2,1
M01AE,1,2019,1,2,1
N02BA,2,2019,1,2,1
N02BE,3,2019,1,2,1
N05B,4,2019,1,2,1
N05C,5,2019,1,2,0
R03,6,2019,1,2,2
R06,7,2019,1,2,0
M01AB,0,2019,1,3,2
M01AE,1,2019,1,3,1
N02BA,2,2019,1,3,2
N02BE,3,2019,1,3,2
N05B,4,2019,1,3,1
N05C,5,2019,1,3,0
R03,6,2019,1,3,2
R06,7,2019,1,3,2
M01AB,0,2019,1,4,1
M01AE,1,2019,1,4,1
N02BA,2,2019,1,4,1
N02BE,3,2019,1,4,2
N05B,4,2019,1,4,1
N05C,5,2019,1,4,2
R03,6,2019,1,4,1
R06,7,2019,1,4,0
M01AB,0,2019,1,5,1
M01AE,1,2019,1,5,2
N02BA,2,2019,1,5,1
N02BE,3,2019,1,5,1
N05B,4,2019,1,5,2
N05C,5,2019,1,5,0
R03,6,2019,1,5,2
R06,7,2019,1,5,1
M01AB,0,2019,1,6,2
M01AE,1,2019,1,6,2
N02BA,2,2019,1,6,2
N02BE,3,2019,1,6,2
N05B,4,2019,1,6,1
N05C,5,2019,1,6,0
R03,6,2019,1,6,0
R06,7,2019,1,6,1
M01AB,0,2019,1,0,2
M01AE,1,2019,1,0,2
N02BA,2,2019,1,0,1
N02BE,3,2019,1,0,2
N05B,4,2019,1,0,1
N05C,5,2019,1,0,0
R03,6,2019,1,0,2
R06,7,2019,1,0,0
M01AB,0,2019,1,1,1
M01AE,1,2019,1,1,2
N02BA,2,2019,1,1,0
N02BE,3,2019,1,1,2
N05B,4,2019,1,1,1
N05C,5,2019,1,1,0
R03,6,2019,1,1,2
R06,7,2019,1,1,0
M01AB,0,2019,1,2,2
M01AE,1,2019,1,2,2
N02BA,2,2019,1,2,0
N02BE,3,2019,1,2,2
N05B,4,2019,1,2,2
N05C,5,2019,1,2,1
R03,6,2019,1,2,1
R06,7,2019,1,2,0
M01AB,0,2019,1,3,1
M01AE,1,2019,1,3,2
N02BA,2,2019,1,3,2
N02BE,3,2019,1,3,2
N05B,4,2019,1,3,0
N05C,5,2019,1,3,0
R03,6,2019,1,3,2
R06,7,2019,1,3,1
M01AB,0,2019,1,4,1
M01AE,1,2019,1,4,1
N02BA,2,2019,1,4,2
N02BE,3,2019,1,4,2
N05B,4,2019,1,4,1
N05C,5,2019,1,4,2
R03,6,2019,1,4,1
R06,7,2019,1,4,1
M01AB,0,2019,1,5,0
M01AE,1,2019,1,5,2
N02BA,2,2019,1,5,1
N02BE,3,2019,1,5,1
N05B,4,2019,1,5,1
N05C,5,2019,1,5,2
R03,6,2019,1,5,2
R06,7,2019,1,5,0
M01AB,0,2019,1,6,2
M01AE,1,2019,1,6,2
N02BA,2,2019,1,6,1
N02BE,3,2019,1,6,2
N05B,4,2019,1,6,1
N05C,5,2019,1,6,1
R03,6,2019,1,6,2
R06,7,2019,1,6,0
M01AB,0,2019,1,0,2
M01AE,1,2019,1,0,2
N02BA,2,2019,1,0,0
N02BE,3,2019,1,0,2
N05B,4,2019,1,0,1
N05C,5,2019,1,0,1
R03,6,2019,1,0,1
R06,7,2019,1,0,1
M01AB,0,2019,1,1,2
M01AE,1,2019,1,1,2
N02BA,2,2019,1,1,1
N02BE,3,2019,1,1,2
N05B,4,2019,1,1,1
N05C,5,2019,1,1,0
R03,6,2019,1,1,2
R06,7,2019,1,1,1
M01AB,0,2019,1,2,1
M01AE,1,2019,1,2,1
N02BA,2,2019,1,2,1
N02BE,3,2019,1,2,2
N05B,4,2019,1,2,1
N05C,5,2019,1,2,2
R03,6,2019,1,2,2
R06,7,2019,1,2,0
M01AB,0,2019,1,3,1
M01AE,1,2019,1,3,2
N02BA,2,2019,1,3,1
N02BE,3,2019,1,3,2
N05B,4,2019,1,3,1
N05C,5,2019,1,3,0
R03,6,2019,1,3,2
R06,7,2019,1,3,1
M01AB,0,2019,1,4,0
M01AE,1,2019,1,4,2
N02BA,2,2019,1,4,0
N02BE,3,2019,1,4,2
N05B,4,2019,1,4,1
N05C,5,2019,1,4,1
R03,6,2019,1,4,2
R06,7,2019,1,4,1
M01AB,0,2019,2,5,2
M01AE,1,2019,2,5,0
N02BA,2,2019,2,5,2
N02BE,3,2019,2,5,2
N05B,4,2019,2,5,1
N05C,5,2019,2,5,0
R03,6,2019,2,5,1
R06,7,2019,2,5,1
M01AB,0,2019,2,6,2
M01AE,1,2019,2,6,2
N02BA,2,2019,2,6,2
N02BE,3,2019,2,6,2
N05B,4,2019,2,6,1
N05C,5,2019,2,6,1
R03,6,2019,2,6,2
R06,7,2019,2,6,0
M01AB,0,2019,2,0,1
M01AE,1,2019,2,0,2
N02BA,2,2019,2,0,2
N02BE,3,2019,2,0,2
N05B,4,2019,2,0,1
N05C,5,2019,2,0,1
R03,6,2019,2,0,1
R06,7,2019,2,0,2
M01AB,0,2019,2,1,1
M01AE,1,2019,2,1,2
N02BA,2,2019,2,1,1
N02BE,3,2019,2,1,2
N05B,4,2019,2,1,0
N05C,5,2019,2,1,1
R03,6,2019,2,1,2
R06,7,2019,2,1,1
M01AB,0,2019,2,2,1
M01AE,1,2019,2,2,2
N02BA,2,2019,2,2,1
N02BE,3,2019,2,2,1
N05B,4,2019,2,2,0
N05C,5,2019,2,2,0
R03,6,2019,2,2,0
R06,7,2019,2,2,1
M01AB,0,2019,2,3,1
M01AE,1,2019,2,3,1
N02BA,2,2019,2,3,1
N02BE,3,2019,2,3,1
