datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Weekday Name,Total_Sales,High_Demand,Weekday_Encoded
2018-08-18,6.33,5.34,0.0,32.1,5.0,1.0,6.0,0.0,2018,8,Saturday,55.77,0,6
2018-08-19,6.33,4.495,1.0,19.9,3.0,0.0,5.0,6.0,2018,8,Sunday,45.725,0,0
2018-08-20,4.0,5.68,4.2,21.4,7.0,0.0,20.0,3.0,2018,8,Monday,65.28,1,1
2018-08-21,2.34,3.0,2.15,26.2,4.0,1.0,1.0,4.0,2018,8,Tuesday,43.69,0,2
2018-08-22,5.0,4.33,0.0,18.0,4.0,1.0,0.0,4.0,2018,8,Wednesday,36.33,0,3
2018-08-23,5.0,4.067,4.0,35.0,8.0,0.0,23.0,3.0,2018,8,Thursday,82.06700000000001,1,4
2018-08-24,4.0,2.34,1.0,38.5,7.0,0.0,21.0,4.0,2018,8,Friday,77.84,1,5
2018-08-25,3.67,4.01,3.2,27.0,4.0,0.0,6.0,2.5,2018,8,Saturday,50.38,0,6
2018-08-26,11.33,6.67,4.0,57.0,10.0,0.0,8.0,4.3,2018,8,Sunday,101.3,1,0
2018-08-27,3.34,1.0,9.0,16.0,6.0,0.0,1.0,1.0,2018,8,Monday,37.34,0,1
2018-08-28,2.0,2.68,1.0,26.4,7.0,1.0,0.0,3.0,2018,8,Tuesday,43.08,0,2
2018-08-29,6.67,2.67,1.3,28.5,10.0,1.0,5.0,3.0,2018,8,Wednesday,58.14,0,3
2018-08-30,2.33,2.736,3.0,38.0,7.0,0.0,4.0,2.0,2018,8,Thursday,59.066,1,4
2018-08-31,4.34,3.34,0.0,17.2,13.0,1.0,20.0,4.0,2018,8,Friday,62.88,1,5
2018-09-01,2.34,0.0,2.2,19.0,6.0,1.0,1.0,2.0,2018,9,Saturday,33.54,0,6
2018-09-02,6.68,5.373,3.0,20.0,5.0,0.0,5.0,2.0,2018,9,Sunday,47.053,0,0
2018-09-03,1.0,2.02,2.0,27.4,12.0,0.0,0.0,4.0,2018,9,Monday,48.42,0,1
2018-09-04,4.0,1.086,1.0,22.0,7.0,0.0,3.0,2.0,2018,9,Tuesday,40.086,0,2
2018-09-05,6.5,3.33,1.5,28.0,11.0,0.0,3.0,2.0,2018,9,Wednesday,55.33,0,3
2018-09-06,6.66,4.056,3.0,18.4,13.0,0.0,5.0,0.0,2018,9,Thursday,50.116,0,4
2018-09-07,2.0,1.746,4.0,42.0,6.0,0.0,22.0,7.7,2018,9,Friday,85.44600000000001,1,5
2018-09-08,10.0,2.34,6.1,35.4,12.0,0.0,10.0,1.0,2018,9,Saturday,76.84,1,6
2018-09-09,4.0,5.944,0.0,50.0,2.0,0.0,0.0,5.0,2018,9,Sunday,66.944,1,0
2018-09-10,7.0,2.406,2.0,49.4,14.0,3.0,1.0,2.0,2018,9,Monday,80.806,1,1
2018-09-11,9.0,2.726,3.0,50.6,15.0,0.0,6.0,4.0,2018,9,Tuesday,90.326,1,2
2018-09-12,4.0,3.0,2.0,35.0,18.0,0.0,5.0,0.0,2018,9,Wednesday,67.0,1,3
2018-09-13,2.83,3.086,1.0,20.6,5.0,2.0,12.0,2.0,2018,9,Thursday,48.516000000000005,0,4
2018-09-14,8.0,7.02,4.0,54.0,7.0,0.0,1.0,2.0,2018,9,Friday,83.02,1,5
2018-09-15,6.0,2.01,4.0,19.7,6.0,0.0,10.0,4.4,2018,9,Saturday,52.11,0,6
2018-09-16,3.33,0.67,3.25,24.25,6.0,1.0,7.0,3.0,2018,9,Sunday,48.5,0,0
2018-09-17,3.0,2.33,3.75,44.4,10.0,1.0,5.0,0.0,2018,9,Monday,69.47999999999999,1,1
2018-09-18,4.34,3.0,3.7,20.0,6.0,0.0,1.0,5.0,2018,9,Tuesday,43.04,0,2
2018-09-19,6.0,3.68,2.0,26.0,10.0,0.0,9.0,7.0,2018,9,Wednesday,63.68,1,3
2018-09-20,2.0,4.067,2.0,24.2,13.0,1.0,0.0,5.0,2018,9,Thursday,51.267,0,4
2018-09-21,4.66,5.837,1.0,33.1,10.0,0.0,1.0,3.0,2018,9,Friday,58.597,1,5
2018-09-22,6.0,3.833,1.5,31.6,6.0,1.0,23.0,3.0,2018,9,Saturday,75.93299999999999,1,6
2018-09-23,7.34,9.439,3.25,42.862,9.0,0.0,8.0,5.0,2018,9,Sunday,84.891,1,0
2018-09-24,7.33,3.67,5.5,53.8,7.0,0.0,9.0,2.0,2018,9,Monday,88.3,1,1
2018-09-25,6.0,4.736,3.3,53.85,11.0,0.0,22.0,2.0,2018,9,Tuesday,102.886,1,2
2018-09-26,3.0,9.0,6.0,41.4,9.0,1.0,0.0,3.0,2018,9,Wednesday,72.4,1,3
2018-09-27,4.0,6.567,4.6,19.0,11.0,0.0,7.0,3.0,2018,9,Thursday,55.167,0,4
2018-09-28,2.0,4.68,3.7,40.6,3.0,0.0,5.0,3.0,2018,9,Friday,61.98,1,5
2018-09-29,3.5,5.33,2.15,57.7,4.0,0.0,21.0,1.0,2018,9,Saturday,94.68,1,6
2018-09-30,11.01,2.01,2.0,54.0,9.0,1.0,3.0,3.0,2018,9,Sunday,85.02,1,0
2018-10-01,3.0,4.932,1.0,53.0,10.0,0.0,21.0,3.0,2018,10,Monday,95.932,1,1
2018-10-02,6.0,3.91,3.5,18.6,7.0,0.0,6.0,0.0,2018,10,Tuesday,45.010000000000005,0,2
2018-10-03,6.0,3.33,3.0,34.9,12.0,2.0,5.0,4.0,2018,10,Wednesday,70.22999999999999,1,3
2018-10-04,6.0,3.36,2.0,32.0,12.0,1.0,5.0,0.0,2018,10,Thursday,61.36,1,4
2018-10-05,4.84,3.397,1.1,22.8,7.0,0.0,14.0,1.0,2018,10,Friday,54.137,0,5
2018-10-06,2.0,5.36,3.2,59.25,4.0,0.0,3.0,0.1,2018,10,Saturday,76.91,1,6
2018-10-07,2.68,7.35,2.0,42.4,8.0,0.0,9.0,1.0,2018,10,Sunday,72.43,1,0
2018-10-08,4.0,1.68,3.0,30.0,18.0,5.0,0.0,3.0,2018,10,Monday,64.68,1,1
2018-10-09,2.0,1.67,1.0,30.0,18.0,0.0,29.0,1.0,2018,10,Tuesday,82.67,1,2
2018-10-10,9.0,8.01,4.1,41.2,13.0,0.0,20.0,2.0,2018,10,Wednesday,97.31,1,3
2018-10-11,2.0,2.33,2.1,31.0,15.0,0.0,0.0,1.0,2018,10,Thursday,53.43,0,4
2018-10-12,6.33,4.363,1.0,26.0,6.0,0.0,1.0,6.0,2018,10,Friday,50.693,0,5
2018-10-13,6.99,4.507,3.25,29.6,8.0,0.0,6.0,3.0,2018,10,Saturday,61.347,1,6
2018-10-14,2.34,6.01,6.2,51.7,9.0,2.0,0.0,6.0,2018,10,Sunday,83.25,1,0
2018-10-15,7.17,0.066,3.0,47.6,12.0,0.0,5.0,6.0,2018,10,Monday,80.836,1,1
2018-10-16,6.0,5.322,2.0,27.3,5.0,3.0,6.0,0.0,2018,10,Tuesday,54.622,0,2
2018-10-17,2.33,6.0,4.0,52.2,5.0,0.0,1.0,4.0,2018,10,Wednesday,74.53,1,3
2018-10-18,4.34,3.0,1.1,14.0,9.0,1.0,10.0,5.0,2018,10,Thursday,47.44,0,4
2018-10-19,4.0,2.066,0.0,10.6,5.0,2.0,6.0,4.0,2018,10,Friday,33.666,0,5
2018-10-20,2.34,2.02,2.0,33.0,9.0,0.0,34.0,5.0,2018,10,Saturday,87.36,1,6
2018-10-21,6.67,8.69,1.0,56.3,5.0,3.0,5.0,1.0,2018,10,Sunday,86.66,1,0
2018-10-22,2.66,7.01,3.3,18.8,8.0,0.0,28.0,1.3,2018,10,Monday,69.07,1,1
2018-10-23,2.34,2.0,0.45,44.8,9.0,1.0,11.0,3.0,2018,10,Tuesday,73.59,1,2
2018-10-24,4.0,2.109,5.0,37.2,7.0,0.0,10.0,1.5,2018,10,Wednesday,66.809,1,3
2018-10-25,5.33,5.429,3.0,52.2,12.0,0.0,33.0,3.0,2018,10,Thursday,113.959,1,4
2018-10-26,4.0,5.373,4.6,44.0,14.0,1.0,14.0,1.0,2018,10,Friday,87.973,1,5
2018-10-27,8.34,3.426,2.2,49.975,12.0,1.0,7.0,2.0,2018,10,Saturday,85.941,1,6
2018-10-28,5.33,5.33,1.6,53.75,9.0,3.0,13.0,3.0,2018,10,Sunday,94.01,1,0
2018-10-29,5.35,2.67,2.35,32.8,5.0,0.0,10.0,3.0,2018,10,Monday,61.17,1,1
2018-10-30,9.33,4.0,1.0,18.2,7.0,0.0,13.0,1.0,2018,10,Tuesday,53.53,0,2
2018-10-31,2.0,4.68,3.0,34.1,7.0,0.0,2.0,2.0,2018,10,Wednesday,54.78,0,3
2018-11-01,7.84,0.34,3.0,25.0,6.0,3.0,7.0,0.0,2018,11,Thursday,52.18,0,4
2018-11-02,5.14,1.845,0.0,32.6,8.2,0.0,1.0,3.3,2018,11,Friday,52.085,0,5
2018-11-03,3.0,3.0,6.2,45.4,2.0,0.0,0.0,2.0,2018,11,Saturday,61.6,1,6
2018-11-04,13.99,4.896,0.0,52.0,7.0,0.0,13.0,1.0,2018,11,Sunday,91.886,1,0
2018-11-05,6.33,2.34,6.0,29.0,14.0,0.0,13.0,2.3,2018,11,Monday,72.97,1,1
2018-11-06,3.33,6.68,10.55,37.7,8.0,0.0,13.0,2.5,2018,11,Tuesday,81.76,1,2
2018-11-07,7.0,1.863,3.0,38.9,15.0,3.0,8.0,0.0,2018,11,Wednesday,76.763,1,3
2018-11-08,3.0,1.573,6.0,38.0,5.0,0.0,16.0,2.0,2018,11,Thursday,71.57300000000001,1,4
2018-11-09,5.0,0.67,5.0,43.0,7.0,1.0,22.0,0.0,2018,11,Friday,83.67,1,5
2018-11-10,4.33,2.417,2.0,35.6,7.0,1.0,11.0,1.1,2018,11,Saturday,64.447,1,6
2018-11-11,11.0,4.246,2.0,33.65,14.0,0.0,10.0,1.0,2018,11,Sunday,75.896,1,0
2018-11-12,2.34,2.33,7.0,35.0,15.0,2.0,24.0,1.0,2018,11,Monday,88.67,1,1
2018-11-13,6.33,5.35,6.0,29.7,18.0,0.0,18.0,3.0,2018,11,Tuesday,86.38,1,2
2018-11-14,5.66,4.67,3.0,28.4,9.0,0.0,0.0,0.0,2018,11,Wednesday,50.73,0,3
2018-11-15,2.0,4.083,2.0,49.6,3.0,2.0,29.0,0.0,2018,11,Thursday,91.683,1,4
2018-11-16,8.33,2.66,4.0,21.5,6.0,0.0,6.0,0.4,2018,11,Friday,48.89,0,5
2018-11-17,8.0,2.34,1.0,39.0,5.0,0.0,13.0,2.0,2018,11,Saturday,70.34,1,6
2018-11-18,4.68,4.68,5.0,32.9,7.0,1.0,10.0,1.0,2018,11,Sunday,66.25999999999999,1,0
2018-11-19,6.01,2.44,2.0,47.2,6.0,3.0,3.0,0.0,2018,11,Monday,69.65,1,1
2018-11-20,5.33,3.803,4.0,31.5,4.0,1.0,10.0,3.0,2018,11,Tuesday,62.633,1,2
2018-11-21,7.0,2.34,3.25,22.0,5.0,0.0,5.0,1.0,2018,11,Wednesday,45.59,0,3
2018-11-22,8.0,7.066,3.0,22.4,9.0,0.0,15.0,2.0,2018,11,Thursday,66.466,1,4
2018-11-23,6.0,4.472,3.0,29.6,13.0,1.0,24.0,3.0,2018,11,Friday,84.072,1,5
2018-11-24,5.66,5.78,5.0,29.2,11.0,0.0,7.0,0.3,2018,11,Saturday,63.94,1,6
2018-11-25,5.33,3.593,3.15,19.1,6.0,1.0,3.0,2.0,2018,11,Sunday,43.173,0,0
2018-11-26,5.33,2.34,2.0,36.3,15.0,1.0,16.0,3.0,2018,11,Monday,80.97,1,1
2018-11-27,8.0,4.67,2.0,41.5,2.0,0.0,5.0,2.0,2018,11,Tuesday,65.17,1,2
2018-11-28,3.0,5.67,1.0,24.4,15.0,2.0,8.0,4.0,2018,11,Wednesday,63.07,1,3
2018-11-29,4.33,4.32,1.0,22.6,7.0,0.0,1.0,3.0,2018,11,Thursday,43.25,0,4
2018-11-30,1.0,3.01,1.0,22.4,3.0,0.0,0.0,2.5,2018,11,Friday,32.91,0,5
2018-12-01,7.0,8.779,2.05,41.0,7.0,3.0,13.0,2.0,2018,12,Saturday,83.82900000000001,1,6
2018-12-02,3.17,5.779,10.0,65.7,6.0,0.0,27.0,8.0,2018,12,Sunday,125.649,1,0
2018-12-03,6.0,5.083,2.1,44.0,13.0,0.0,13.0,1.0,2018,12,Monday,84.18299999999999,1,1
2018-12-04,2.5,3.0,3.0,32.2,11.0,0.0,5.0,3.0,2018,12,Tuesday,59.7,1,2
2018-12-05,5.33,3.726,3.5,41.3,13.0,0.0,15.0,2.0,2018,12,Wednesday,83.856,1,3
2018-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,Thursday,0.0,0,4
2018-12-07,5.0,3.01,3.0,47.4,14.0,0.0,12.0,3.0,2018,12,Friday,87.41,1,5
2018-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,Saturday,0.0,0,6
2018-12-09,4.66,6.69,4.1,57.7,9.0,0.0,11.0,0.0,2018,12,Sunday,93.15,1,0
2018-12-10,4.0,5.0,1.5,23.8,12.0,1.0,7.0,1.0,2018,12,Monday,55.3,0,1
2018-12-11,4.0,4.01,8.35,28.0,12.0,3.0,2.0,5.5,2018,12,Tuesday,66.86,1,2
2018-12-12,4.33,2.0,3.0,37.6,11.0,0.0,21.0,0.0,2018,12,Wednesday,78.93,1,3
2018-12-13,3.68,2.243,3.0,47.5,6.0,0.0,6.0,0.0,2018,12,Thursday,68.423,1,4
2018-12-14,2.0,2.0,0.2,23.4,2.0,1.0,29.0,1.0,2018,12,Friday,60.6,1,5
2018-12-15,4.0,2.34,3.45,62.4,5.0,0.0,26.0,2.3,2018,12,Saturday,105.49,1,6
2018-12-16,1.33,4.32,0.2,27.0,3.0,0.0,7.0,1.0,2018,12,Sunday,43.85,0,0
2018-12-17,6.34,2.01,5.0,53.0,6.0,1.0,22.0,2.0,2018,12,Monday,97.35,1,1
2018-12-18,0.33,2.473,1.0,34.5,12.0,3.0,9.0,2.0,2018,12,Tuesday,64.303,1,2
2018-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,Wednesday,0.0,0,3
2018-12-20,8.34,1.66,1.0,27.0,12.0,3.0,1.0,0.0,2018,12,Thursday,54.0,0,4
2018-12-21,2.0,1.35,0.0,35.0,12.0,1.0,13.0,1.0,2018,12,Friday,65.35,1,5
2018-12-22,8.34,3.34,4.5,43.4,3.0,1.0,0.0,0.0,2018,12,Saturday,63.58,1,6
2018-12-23,12.33,6.406,2.3,47.7,8.0,0.0,13.0,4.0,2018,12,Sunday,93.736,1,0
2018-12-24,8.67,4.35,1.0,32.0,20.0,0.0,8.0,1.0,2018,12,Monday,75.02,1,1
2018-12-25,8.0,6.076,5.1,42.6,9.0,3.0,21.0,2.0,2018,12,Tuesday,96.776,1,2
2018-12-26,1.0,0.66,2.15,50.0,8.0,1.0,13.0,2.0,2018,12,Wednesday,77.81,1,3
2018-12-27,3.68,3.01,3.05,40.6,8.0,0.0,7.0,0.0,2018,12,Thursday,65.34,1,4
2018-12-28,11.67,5.845,1.0,56.4,11.0,6.0,9.0,0.0,2018,12,Friday,100.915,1,5
2018-12-29,6.68,5.611,1.0,68.35,5.0,0.0,7.0,2.0,2018,12,Saturday,95.641,1,6
2018-12-30,5.33,7.593,5.0,59.9,6.0,0.0,31.0,3.3,2018,12,Sunday,118.123,1,0
2018-12-31,8.0,4.66,5.2,44.5,10.0,0.0,6.0,4.0,2018,12,Monday,82.36,1,1
2019-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,Tuesday,0.0,0,2
2019-01-02,5.33,4.397,4.15,36.8,4.0,0.0,9.0,2.0,2019,1,Wednesday,65.67699999999999,1,3
2019-01-03,4.33,4.836,6.25,42.4,6.0,0.0,9.0,0.0,2019,1,Thursday,72.816,1,4
2019-01-04,7.0,3.67,2.6,55.8,10.0,0.0,0.0,1.0,2019,1,Friday,80.07,1,5
2019-01-05,8.01,3.69,3.1,62.75,10.0,0.0,30.0,1.0,2019,1,Saturday,118.55,1,6
2019-01-06,8.33,10.01,2.25,47.4,11.0,2.0,0.0,3.0,2019,1,Sunday,83.99,1,0
2019-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,Monday,0.0,0,1
2019-01-08,4.34,3.32,0.0,41.8,6.0,0.0,10.0,2.0,2019,1,Tuesday,67.46,1,2
2019-01-09,3.0,1.33,2.0,64.8,24.0,3.0,10.0,1.0,2019,1,Wednesday,109.13,1,3
2019-01-10,8.0,3.58,5.6,39.1,12.0,2.0,13.0,1.0,2019,1,Thursday,84.28,1,4
2019-01-11,5.33,7.34,3.0,61.6,12.0,0.0,6.0,0.0,2019,1,Friday,95.27,1,5
2019-01-12,6.66,7.02,5.0,74.5,21.2,0.0,10.0,0.0,2019,1,Saturday,124.38,1,6
2019-01-13,8.33,5.814,4.6,73.0,4.0,1.0,1.0,2.0,2019,1,Sunday,99.744,1,0
2019-01-14,9.0,9.7,3.0,51.0,10.0,0.0,18.0,0.0,2019,1,Monday,100.7,1,1
2019-01-15,4.33,4.33,3.65,30.4,9.0,0.0,19.0,1.0,2019,1,Tuesday,71.71000000000001,1,2
2019-01-16,7.5,5.066,6.0,48.8,12.0,0.0,17.0,5.0,2019,1,Wednesday,101.366,1,3
2019-01-17,5.34,3.68,3.7,55.6,10.0,3.0,8.0,1.0,2019,1,Thursday,90.32,1,4
2019-01-18,6.33,6.439,4.0,27.8,13.0,0.0,24.0,2.0,2019,1,Friday,83.569,1,5
2019-01-19,7.02,8.391,5.5,77.4,9.0,0.0,1.0,3.0,2019,1,Saturday,111.311,1,6
2019-01-20,11.67,14.463,2.1,93.05,6.0,0.0,34.0,1.0,2019,1,Sunday,162.28300000000002,1,0
2019-01-21,4.34,5.825,0.0,67.15,11.0,0.0,31.0,0.0,2019,1,Monday,119.315,1,1
2019-01-22,6.83,7.076,1.0,74.9,13.0,1.0,7.0,0.0,2019,1,Tuesday,110.806,1,2
2019-01-23,3.33,8.463,7.1,58.4,4.0,0.0,23.0,2.0,2019,1,Wednesday,106.293,1,3
2019-01-24,4.0,4.495,6.0,47.3,7.0,4.0,2.0,3.0,2019,1,Thursday,77.795,1,4
2019-01-25,2.33,7.18,4.0,32.65,11.0,2.0,11.0,1.0,2019,1,Friday,71.16,1,5
2019-01-26,7.0,8.459,2.4,97.8,11.0,1.0,13.0,1.0,2019,1,Saturday,141.659,1,6
2019-01-27,10.52,11.745,2.0,100.1,12.0,1.0,6.0,2.0,2019,1,Sunday,145.365,1,0
2019-01-28,8.5,7.109,3.0,45.0,11.0,0.0,28.0,3.0,2019,1,Monday,105.609,1,1
2019-01-29,5.0,5.0,3.45,38.8,10.0,2.0,15.0,0.0,2019,1,Tuesday,79.25,1,2
2019-01-30,6.33,5.713,2.25,52.312,8.0,0.0,11.0,1.3,2019,1,Wednesday,86.90499999999999,1,3
2019-01-31,1.67,11.505,2.0,62.2,8.0,1.0,20.0,2.0,2019,1,Thursday,108.375,1,4
2019-02-01,11.34,1.726,8.0,38.9,9.0,0.0,7.0,3.0,2019,2,Friday,78.966,1,5
2019-02-02,13.34,12.706,6.2,64.262,8.0,1.0,45.0,0.0,2019,2,Saturday,150.508,1,6
2019-02-03,6.0,9.812,5.75,47.088,10.0,1.0,5.0,4.4,2019,2,Sunday,89.05000000000001,1,0
2019-02-04,6.33,6.68,3.0,47.0,5.0,1.0,12.0,2.0,2019,2,Monday,83.00999999999999,1,1
2019-02-05,5.33,10.386,3.65,33.8,2.0,0.0,1.0,4.0,2019,2,Tuesday,60.166,1,2
2019-02-06,6.34,4.178,2.2,29.0,4.0,0.0,4.0,1.5,2019,2,Wednesday,51.218,0,3
2019-02-07,2.33,5.132,4.5,42.6,11.0,0.0,22.0,1.0,2019,2,Thursday,88.562,1,4
2019-02-08,2.0,6.373,7.0,50.2,9.0,3.0,12.0,5.0,2019,2,Friday,94.573,1,5
2019-02-09,6.68,7.383,5.0,51.65,10.0,0.0,11.0,1.0,2019,2,Saturday,92.713,1,6
2019-02-10,3.34,7.119,3.35,43.2,9.0,0.0,0.0,1.2,2019,2,Sunday,67.209,1,0
2019-02-11,8.0,7.469,6.15,30.0,10.0,0.0,5.0,3.0,2019,2,Monday,69.619,1,1
2019-02-12,6.66,3.34,0.0,34.6,8.2,0.0,6.0,0.5,2019,2,Tuesday,59.3,1,2
2019-02-13,4.0,4.01,1.0,27.2,16.0,0.0,8.0,2.0,2019,2,Wednesday,62.21,1,3
2019-02-14,2.33,6.517,3.15,54.5,9.0,0.0,7.0,3.0,2019,2,Thursday,85.497,1,4
2019-02-15,5.34,5.0,12.5,52.05,16.0,0.0,3.0,2.0,2019,2,Friday,95.89,1,5
2019-02-16,6.34,6.02,5.0,36.4,8.0,0.0,6.0,3.0,2019,2,Saturday,70.75999999999999,1,6
2019-02-17,2.34,4.416,4.0,15.162,11.2,0.0,0.0,3.1,2019,2,Sunday,40.218,0,0
2019-02-18,3.34,2.076,3.6,27.4,7.0,0.0,10.0,0.0,2019,2,Monday,53.416,0,1
2019-02-19,3.33,4.33,1.5,27.4,15.0,2.0,6.0,3.0,2019,2,Tuesday,62.56,1,2
2019-02-20,2.34,4.779,3.3,30.6,14.0,0.0,7.0,3.0,2019,2,Wednesday,65.019,1,3
2019-02-21,1.66,5.0,2.1,45.4,15.0,1.0,5.0,2.0,2019,2,Thursday,77.16,1,4
2019-02-22,2.33,2.0,1.2,16.0,5.0,0.0,1.0,2.0,2019,2,Friday,29.53,0,5
2019-02-23,5.01,2.44,3.2,38.2,13.0,0.0,0.0,1.3,2019,2,Saturday,63.15,1,6
2019-02-24,4.34,4.01,1.5,19.0,2.0,0.0,2.0,2.0,2019,2,Sunday,34.85,0,0
2019-02-25,5.34,1.423,3.0,25.2,4.0,2.0,2.0,3.0,2019,2,Monday,45.963,0,1
2019-02-26,2.33,3.83,5.15,27.0,8.0,0.0,3.0,3.0,2019,2,Tuesday,52.31,0,2
2019-02-27,5.0,0.67,1.2,13.4,9.0,0.0,1.0,7.5,2019,2,Wednesday,37.77,0,3
2019-02-28,0.67,3.33,4.0,34.0,2.0,1.0,35.0,3.0,2019,2,Thursday,83.0,1,4
2019-03-01,1.33,3.821,2.5,22.2,12.0,0.0,6.0,2.0,2019,3,Friday,49.851,0,5
2019-03-02,4.01,1.33,4.0,46.0,9.0,3.0,0.0,5.0,2019,3,Saturday,72.34,1,6
2019-03-03,8.0,4.01,1.0,20.0,5.0,0.0,10.0,0.4,2019,3,Sunday,48.41,0,0
2019-03-04,5.33,2.67,7.0,41.0,3.0,0.0,5.0,2.0,2019,3,Monday,66.0,1,1
2019-03-05,3.01,2.33,0.2,20.0,8.0,3.0,6.0,5.3,2019,3,Tuesday,47.84,0,2
2019-03-06,0.34,1.396,0.7,31.0,17.0,1.0,5.0,3.0,2019,3,Wednesday,59.436,1,3
2019-03-07,7.33,2.076,4.25,10.0,24.0,0.0,0.0,4.0,2019,3,Thursday,51.656,0,4
2019-03-08,2.33,3.34,0.2,33.7,4.0,1.0,0.0,4.3,2019,3,Friday,48.87,0,5
2019-03-09,6.34,1.67,4.0,45.2,11.0,0.0,7.0,5.0,2019,3,Saturday,80.21000000000001,1,6
2019-03-10,5.83,3.087,5.35,51.0,5.0,0.0,3.0,9.0,2019,3,Sunday,82.267,1,0
2019-03-11,14.66,3.67,2.5,26.4,10.0,3.0,11.0,3.0,2019,3,Monday,74.22999999999999,1,1
2019-03-12,4.33,3.373,1.5,31.85,12.0,0.0,7.0,2.0,2019,3,Tuesday,62.053,1,2
2019-03-13,2.67,4.34,6.0,22.0,10.0,0.0,8.0,4.0,2019,3,Wednesday,57.01,0,3
2019-03-14,4.0,5.67,0.2,47.2,12.0,1.0,27.0,6.0,2019,3,Thursday,103.07,1,4
2019-03-15,2.83,1.34,3.0,40.0,7.0,1.0,20.0,5.0,2019,3,Friday,80.17,1,5
2019-03-16,8.34,0.837,5.0,29.0,9.0,0.0,5.0,7.0,2019,3,Saturday,64.17699999999999,1,6
2019-03-17,6.68,3.723,2.0,55.0,6.0,0.0,10.0,5.0,2019,3,Sunday,88.40299999999999,1,0
2019-03-18,2.33,0.835,2.1,23.0,11.0,0.0,1.0,9.0,2019,3,Monday,49.265,0,1
2019-03-19,9.0,3.33,1.5,26.2,10.0,1.0,2.0,8.0,2019,3,Tuesday,61.03,1,2
2019-03-20,5.67,2.0,2.0,28.9,8.2,0.0,19.0,5.0,2019,3,Wednesday,70.77,1,3
2019-03-21,2.33,1.423,0.0,18.8,13.0,0.0,6.0,5.0,2019,3,Thursday,46.553,0,4
2019-03-22,4.66,7.043,1.1,41.0,13.0,0.0,29.0,6.0,2019,3,Friday,101.803,1,5
2019-03-23,6.0,3.36,4.25,15.5,7.0,0.0,1.0,5.0,2019,3,Saturday,42.11,0,6
2019-03-24,6.0,2.67,3.0,43.2,6.2,1.0,16.0,10.0,2019,3,Sunday,88.07000000000001,1,0
2019-03-25,4.84,4.523,6.0,27.0,11.0,1.0,6.0,6.0,2019,3,Monday,66.363,1,1
2019-03-26,4.0,5.51,3.0,36.0,11.0,0.0,19.0,9.0,2019,3,Tuesday,87.50999999999999,1,2
2019-03-27,6.34,7.769,3.0,25.6,12.0,1.0,0.0,9.0,2019,3,Wednesday,64.709,1,3
2019-03-28,1.33,6.43,1.4,14.0,6.0,0.0,7.0,1.0,2019,3,Thursday,37.16,0,4
2019-03-29,3.0,4.298,4.0,25.3,10.0,0.0,16.0,9.2,2019,3,Friday,71.798,1,5
2019-03-30,4.66,10.68,1.1,18.0,11.0,1.0,0.0,6.1,2019,3,Saturday,52.54,0,6
2019-03-31,7.0,4.564,1.5,27.0,8.0,1.0,5.0,9.2,2019,3,Sunday,63.264,1,0
2019-04-01,3.01,1.703,3.0,34.65,12.0,0.0,5.0,5.0,2019,4,Monday,64.363,1,1
2019-04-02,7.67,1.33,3.0,24.0,7.0,0.0,10.0,8.0,2019,4,Tuesday,61.0,1,2
2019-04-03,5.33,5.099,1.5,18.3,12.0,0.0,4.0,9.3,2019,4,Wednesday,55.529,0,3
2019-04-04,4.5,2.226,8.0,39.0,8.0,1.0,13.0,15.0,2019,4,Thursday,90.726,1,4
2019-04-05,6.34,4.198,4.0,25.2,7.0,0.0,3.0,4.0,2019,4,Friday,53.738,0,5
2019-04-06,3.34,6.01,3.0,13.2,13.0,0.0,16.0,9.3,2019,4,Saturday,63.85,1,6
2019-04-07,6.0,5.119,4.0,19.0,3.0,0.0,0.0,7.0,2019,4,Sunday,44.119,0,0
2019-04-08,5.0,4.35,3.3,10.0,8.2,0.0,4.0,3.0,2019,4,Monday,37.85,0,1
2019-04-09,2.83,2.0,1.0,12.0,10.0,0.0,3.0,5.0,2019,4,Tuesday,35.83,0,2
2019-04-10,2.34,2.746,2.0,34.0,16.2,3.0,9.0,8.0,2019,4,Wednesday,77.286,1,3
2019-04-11,7.33,6.156,2.0,15.9,15.0,0.0,7.0,8.0,2019,4,Thursday,61.386,1,4
2019-04-12,4.33,4.373,4.1,16.6,16.0,0.0,6.0,7.0,2019,4,Friday,58.403,0,5
2019-04-13,4.5,4.134,1.1,14.0,4.0,0.0,6.0,4.0,2019,4,Saturday,37.734,0,6
2019-04-14,4.0,4.406,1.0,23.0,3.0,1.0,7.0,5.5,2019,4,Sunday,48.906,0,0
2019-04-15,4.66,6.0,5.3,8.8,17.0,2.0,3.0,5.0,2019,4,Monday,51.760000000000005,0,1
2019-04-16,2.0,2.67,2.0,27.2,12.0,3.0,1.0,3.0,2019,4,Tuesday,52.87,0,2
